photopath,part_x0,part_x1,part_x2,part_x3,part_x4,part_x5,part_x6,part_x7,part_x8,part_x9,part_x10,part_x11,part_x12,part_x13,part_x14,part_x15,part_x16,part_y0,part_y1,part_y2,part_y3,part_y4,part_y5,part_y6,part_y7,part_y8,part_y9,part_y10,part_y11,part_y12,part_y13,part_y14,part_y15,part_y16,score0,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,label
traindata/lunges_set/img_lunges_set_10.jpg,322.962962962963,287.4074074074074,272.5925925925926,237.037037037037,254.8148148148148,305.1851851851852,320.0,331.85185185185185,263.7037037037037,242.962962962963,0,0,0,0,0,0,0,266.0869565217391,302.60869565217394,294.78260869565213,326.0869565217391,386.0869565217391,307.82608695652175,357.39130434782606,393.9130434782609,412.17391304347825,461.7391304347826,0,0,0,0,0,0,0,0.7372316122055054,0.6797555685043335,0.658392071723938,0.7738451957702637,0.6731966137886047,0.6283245086669922,0.5518608689308167,0.6566983461380005,0.3589927554130554,0.09063360840082169,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_11.jpg,325.925925925926,287.4074074074074,278.51851851851853,245.92592592592592,263.7037037037037,299.2592592592593,305.1851851851852,331.85185185185185,263.7037037037037,242.962962962963,0,0,0,0,0,0,0,271.30434782608694,300.0,294.78260869565213,326.0869565217391,386.0869565217391,305.21739130434787,367.82608695652175,393.9130434782609,412.17391304347825,461.7391304347826,0,0,0,0,0,0,0,0.7686388492584229,0.5903334021568298,0.5575509667396545,0.6978247165679932,0.7347820997238159,0.5857266783714294,0.11858163774013519,0.6566983461380005,0.3589927554130554,0.09063360840082169,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_12.jpg,302.22222222222223,302.22222222222223,266.6666666666667,228.14814814814812,245.92592592592592,334.8148148148148,358.51851851851853,346.66666666666663,272.5925925925926,234.07407407407408,0,0,0,0,0,0,0,258.2608695652174,302.60869565217394,294.78260869565213,331.30434782608694,383.4782608695652,305.21739130434787,357.39130434782606,393.9130434782609,417.39130434782606,451.30434782608694,0,0,0,0,0,0,0,0.7690779566764832,0.7751976251602173,0.6789387464523315,0.7036184668540955,0.6991039514541626,0.7322840690612793,0.7070738077163696,0.6674790382385254,0.4824678301811218,0.18069501221179962,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_13.jpg,317.037037037037,308.14814814814815,281.48148148148147,240.0,260.7407407407407,337.77777777777777,346.66666666666663,343.70370370370375,284.44444444444446,234.07407407407408,0,0,0,0,0,0,0,260.8695652173913,300.0,292.17391304347825,328.69565217391306,386.0869565217391,305.21739130434787,354.78260869565213,396.5217391304348,420.0,451.30434782608694,0,0,0,0,0,0,0,0.8215150833129883,0.7619892358779907,0.7300786972045898,0.7163633108139038,0.7861725091934204,0.6636010408401489,0.7095165848731995,0.705915629863739,0.44508227705955505,0.18069501221179962,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_14.jpg,260.7407407407407,305.1851851851852,299.2592592592593,240.0,260.7407407407407,337.77777777777777,346.66666666666663,343.70370370370375,284.44444444444446,234.07407407407408,0,0,0,0,0,0,0,271.30434782608694,294.78260869565213,294.78260869565213,328.69565217391306,386.0869565217391,305.21739130434787,354.78260869565213,396.5217391304348,420.0,451.30434782608694,0,0,0,0,0,0,0,0.7678737044334412,0.5300827026367188,0.4664611220359802,0.7163633108139038,0.7861725091934204,0.6636010408401489,0.7095165848731995,0.705915629863739,0.44508227705955505,0.18069501221179962,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_15.jpg,275.55555555555554,302.22222222222223,290.3703703703704,240.0,260.7407407407407,337.77777777777777,346.66666666666663,343.70370370370375,284.44444444444446,234.07407407407408,0,0,0,0,0,0,0,263.4782608695652,297.39130434782606,297.39130434782606,328.69565217391306,386.0869565217391,305.21739130434787,354.78260869565213,396.5217391304348,420.0,451.30434782608694,0,0,0,0,0,0,0,0.7376515865325928,0.5505572557449341,0.4726134240627289,0.7163633108139038,0.7861725091934204,0.6636010408401489,0.7095165848731995,0.705915629863739,0.44508227705955505,0.18069501221179962,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_16.jpg,284.44444444444446,305.1851851851852,284.44444444444446,284.44444444444446,287.4074074074074,322.962962962963,349.6296296296296,328.88888888888886,290.3703703703704,287.4074074074074,0,0,0,0,0,0,0,260.8695652173913,297.39130434782606,305.21739130434787,354.78260869565213,391.30434782608694,289.5652173913044,331.30434782608694,388.69565217391306,404.3478260869565,461.7391304347826,0,0,0,0,0,0,0,0.8760548233985901,0.6469263434410095,0.6636594533920288,0.5588085055351257,0.37895333766937256,0.6799260973930359,0.6914088726043701,0.7435576915740967,0.4254322052001953,0.09610636532306671,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_17.jpg,278.51851851851853,305.1851851851852,290.3703703703704,290.3703703703704,293.3333333333333,317.037037037037,340.74074074074076,325.925925925926,296.2962962962963,296.2962962962963,0,0,0,0,0,0,0,266.0869565217391,300.0,305.21739130434787,354.78260869565213,391.30434782608694,297.39130434782606,333.9130434782609,388.69565217391306,393.9130434782609,456.5217391304348,0,0,0,0,0,0,0,0.6788680553436279,0.6215769052505493,0.5559749603271484,0.2441459596157074,0.2376892864704132,0.5835539102554321,0.7315279245376587,0.7491755485534668,0.43897831439971924,0.1823011338710785,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_18.jpg,278.51851851851853,305.1851851851852,290.3703703703704,290.3703703703704,296.2962962962963,317.037037037037,343.70370370370375,328.88888888888886,299.2592592592593,296.2962962962963,0,0,0,0,0,0,0,268.69565217391306,300.0,305.21739130434787,354.78260869565213,391.30434782608694,297.39130434782606,333.9130434782609,388.69565217391306,396.5217391304348,456.5217391304348,0,0,0,0,0,0,0,0.7160164713859558,0.6081284880638123,0.5338053107261658,0.22923803329467773,0.1360904574394226,0.5854132175445557,0.7876876592636108,0.752661943435669,0.34978538751602173,0.12306758016347885,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_19.jpg,281.48148148148147,302.22222222222223,281.48148148148147,284.44444444444446,284.44444444444446,322.962962962963,349.6296296296296,328.88888888888886,293.3333333333333,293.3333333333333,0,0,0,0,0,0,0,263.4782608695652,300.0,307.82608695652175,360.0,393.9130434782609,292.17391304347825,333.9130434782609,388.69565217391306,406.95652173913044,461.7391304347826,0,0,0,0,0,0,0,0.7691786289215088,0.6591811180114746,0.6347445249557495,0.557487964630127,0.4025540053844452,0.7526047825813293,0.7589689493179321,0.7414004802703857,0.4391787350177765,0.0964210107922554,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_20.jpg,275.55555555555554,284.44444444444446,251.85185185185188,248.88888888888889,245.92592592592592,311.1111111111111,346.66666666666663,325.925925925926,266.6666666666667,293.3333333333333,0,0,0,0,0,0,0,263.4782608695652,305.21739130434787,310.4347826086956,362.60869565217394,396.5217391304348,294.78260869565213,333.9130434782609,388.69565217391306,420.0,461.7391304347826,0,0,0,0,0,0,0,0.785772979259491,0.7669032216072083,0.6796859502792358,0.6836118698120117,0.5870347023010254,0.7277945280075073,0.7667519450187683,0.6988749504089355,0.4939102828502655,0.0964210107922554,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_21.jpg,290.3703703703704,278.51851851851853,242.962962962963,219.25925925925927,228.14814814814812,308.14814814814815,340.74074074074076,320.0,248.88888888888889,293.3333333333333,0,0,0,0,0,0,0,305.21739130434787,344.3478260869565,344.3478260869565,380.8695652173913,417.39130434782606,341.7391304347826,383.4782608695652,425.21739130434787,438.2608695652174,461.7391304347826,0,0,0,0,0,0,0,0.7192007899284363,0.7677943110466003,0.7382892966270447,0.6691659688949585,0.7352306842803955,0.7527158856391907,0.6883294582366943,0.7169913053512573,0.39475786685943604,0.0964210107922554,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_22.jpg,293.3333333333333,290.3703703703704,257.77777777777777,234.07407407407408,240.0,320.0,349.6296296296296,328.88888888888886,266.6666666666667,293.3333333333333,0,0,0,0,0,0,0,305.21739130434787,346.95652173913044,346.95652173913044,383.4782608695652,417.39130434782606,344.3478260869565,383.4782608695652,427.82608695652175,440.8695652173913,461.7391304347826,0,0,0,0,0,0,0,0.7471495270729065,0.7186241149902344,0.695399820804596,0.7292408347129822,0.7813528776168823,0.8600454926490784,0.6859478950500488,0.6837246417999268,0.4019140303134918,0.0964210107922554,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_23.jpg,293.3333333333333,290.3703703703704,257.77777777777777,228.14814814814812,240.0,320.0,346.66666666666663,328.88888888888886,263.7037037037037,293.3333333333333,0,0,0,0,0,0,0,305.21739130434787,346.95652173913044,346.95652173913044,383.4782608695652,417.39130434782606,344.3478260869565,386.0869565217391,427.82608695652175,440.8695652173913,461.7391304347826,0,0,0,0,0,0,0,0.7460008859634399,0.7096844911575317,0.698539137840271,0.7190278172492981,0.7696332335472107,0.866209864616394,0.7697768211364746,0.7088102102279663,0.38921618461608887,0.0964210107922554,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_24.jpg,293.3333333333333,287.4074074074074,251.85185185185188,225.1851851851852,234.07407407407408,317.037037037037,346.66666666666663,328.88888888888886,263.7037037037037,293.3333333333333,0,0,0,0,0,0,0,305.21739130434787,346.95652173913044,344.3478260869565,383.4782608695652,417.39130434782606,344.3478260869565,383.4782608695652,425.21739130434787,440.8695652173913,461.7391304347826,0,0,0,0,0,0,0,0.7474247217178345,0.7356268167495728,0.7477943301200867,0.7465735077857971,0.7470381855964661,0.79332435131073,0.7010159492492676,0.6870076060295105,0.3980655074119568,0.0964210107922554,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_25.jpg,293.3333333333333,278.51851851851853,248.88888888888889,216.2962962962963,234.07407407407408,311.1111111111111,337.77777777777777,325.925925925926,248.88888888888889,231.11111111111111,0,0,0,0,0,0,0,302.60869565217394,346.95652173913044,344.3478260869565,380.8695652173913,417.39130434782606,346.95652173913044,388.69565217391306,425.21739130434787,435.6521739130435,461.7391304347826,0,0,0,0,0,0,0,0.7994674444198608,0.7205765247344971,0.8418498039245605,0.6767220497131348,0.7541178464889526,0.7005128264427185,0.6975529193878174,0.6563940048217773,0.3137574791908264,0.10382604598999023,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_26.jpg,290.3703703703704,281.48148148148147,248.88888888888889,216.2962962962963,234.07407407407408,311.1111111111111,334.8148148148148,325.925925925926,257.77777777777777,231.11111111111111,0,0,0,0,0,0,0,305.21739130434787,346.95652173913044,344.3478260869565,380.8695652173913,417.39130434782606,346.95652173913044,388.69565217391306,425.21739130434787,440.8695652173913,461.7391304347826,0,0,0,0,0,0,0,0.6921510696411133,0.7371746301651001,0.8270909786224365,0.661984920501709,0.7403525710105896,0.7105925679206848,0.7263121604919434,0.666653573513031,0.3231753408908844,0.10382604598999023,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_27.jpg,299.2592592592593,281.48148148148147,251.85185185185188,216.2962962962963,231.11111111111111,311.1111111111111,334.8148148148148,325.925925925926,257.77777777777777,231.11111111111111,0,0,0,0,0,0,0,307.82608695652175,346.95652173913044,344.3478260869565,380.8695652173913,417.39130434782606,349.5652173913044,391.30434782608694,427.82608695652175,443.4782608695652,461.7391304347826,0,0,0,0,0,0,0,0.7080205678939819,0.744005560874939,0.7726539969444275,0.6779784560203552,0.7301529049873352,0.6742860674858093,0.7206887006759644,0.6967366933822632,0.32037150859832764,0.10382604598999023,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_28.jpg,305.1851851851852,287.4074074074074,257.77777777777777,225.1851851851852,237.037037037037,320.0,343.70370370370375,331.85185185185185,260.7407407407407,231.11111111111111,0,0,0,0,0,0,0,315.6521739130435,357.39130434782606,352.17391304347825,388.69565217391306,425.21739130434787,357.39130434782606,399.1304347826087,435.6521739130435,446.0869565217391,461.7391304347826,0,0,0,0,0,0,0,0.7580860257148743,0.7417047023773193,0.7062433958053589,0.7388062477111816,0.7376945614814758,0.7655319571495056,0.7509520053863525,0.7386691570281982,0.3407415747642517,0.10382604598999023,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_29.jpg,305.1851851851852,287.4074074074074,254.8148148148148,225.1851851851852,234.07407407407408,317.037037037037,340.74074074074076,328.88888888888886,260.7407407407407,231.11111111111111,0,0,0,0,0,0,0,313.04347826086956,357.39130434782606,352.17391304347825,388.69565217391306,425.21739130434787,357.39130434782606,399.1304347826087,435.6521739130435,446.0869565217391,461.7391304347826,0,0,0,0,0,0,0,0.8164708018302917,0.7406169176101685,0.6840349435806274,0.729366660118103,0.6865655779838562,0.7118719220161438,0.7066842913627625,0.6431959867477417,0.311733603477478,0.10382604598999023,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_30.jpg,210.37037037037038,210.37037037037038,177.77777777777777,151.11111111111111,157.03703703703704,240.0,266.6666666666667,242.962962962963,177.77777777777777,165.92592592592592,0,0,0,0,0,0,0,279.1304347826087,315.6521739130435,315.6521739130435,352.17391304347825,386.0869565217391,315.6521739130435,352.17391304347825,388.69565217391306,406.95652173913044,459.1304347826087,0,0,0,0,0,0,0,0.8015034198760986,0.7677534818649292,0.8108046054840088,0.6861733794212341,0.6250332593917847,0.743344783782959,0.6419587135314941,0.6034762859344482,0.6295239925384521,0.23008567094802856,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_31.jpg,210.37037037037038,210.37037037037038,177.77777777777777,151.11111111111111,157.03703703703704,240.0,266.6666666666667,242.962962962963,180.74074074074073,168.88888888888889,0,0,0,0,0,0,0,279.1304347826087,315.6521739130435,315.6521739130435,352.17391304347825,386.0869565217391,315.6521739130435,352.17391304347825,388.69565217391306,406.95652173913044,459.1304347826087,0,0,0,0,0,0,0,0.8064286708831787,0.7613755464553833,0.808047890663147,0.7010424733161926,0.6319440603256226,0.7531071305274963,0.6332237124443054,0.5933917760848999,0.5900259017944336,0.24048441648483276,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_32.jpg,210.37037037037038,210.37037037037038,177.77777777777777,151.11111111111111,157.03703703703704,240.0,269.6296296296296,248.88888888888889,177.77777777777777,168.88888888888889,0,0,0,0,0,0,0,281.7391304347826,315.6521739130435,315.6521739130435,352.17391304347825,388.69565217391306,315.6521739130435,354.78260869565213,388.69565217391306,409.5652173913044,459.1304347826087,0,0,0,0,0,0,0,0.854695200920105,0.7652329206466675,0.816452145576477,0.750049352645874,0.7235189080238342,0.7686045169830322,0.7621356248855591,0.6121909022331238,0.5910683870315552,0.18297669291496277,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_33.jpg,210.37037037037038,210.37037037037038,177.77777777777777,151.11111111111111,157.03703703703704,240.0,269.6296296296296,245.92592592592592,177.77777777777777,168.88888888888889,0,0,0,0,0,0,0,279.1304347826087,315.6521739130435,315.6521739130435,354.78260869565213,388.69565217391306,315.6521739130435,354.78260869565213,391.30434782608694,409.5652173913044,459.1304347826087,0,0,0,0,0,0,0,0.7901365756988525,0.7609462141990662,0.8242101669311523,0.7968395352363586,0.7144760489463806,0.7669678330421448,0.7545685768127441,0.5458166599273682,0.5906850695610046,0.16513597965240479,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_34.jpg,240.0,240.0,210.37037037037038,183.7037037037037,186.66666666666669,269.6296296296296,299.2592592592593,275.55555555555554,204.44444444444443,198.5185185185185,0,0,0,0,0,0,0,279.1304347826087,313.04347826086956,310.4347826086956,346.95652173913044,383.4782608695652,313.04347826086956,354.78260869565213,391.30434782608694,412.17391304347825,461.7391304347826,0,0,0,0,0,0,0,0.7627835869789124,0.7913205623626709,0.7318276166915894,0.6979944705963135,0.6871985197067261,0.7842534184455872,0.7313455939292908,0.6550787687301636,0.5484691858291626,0.13117475807666779,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_35.jpg,263.7037037037037,257.77777777777777,228.14814814814812,201.4814814814815,207.4074074074074,290.3703703703704,314.0740740740741,290.3703703703704,222.22222222222223,219.25925925925927,0,0,0,0,0,0,0,281.7391304347826,315.6521739130435,313.04347826086956,349.5652173913044,386.0869565217391,318.2608695652174,357.39130434782606,393.9130434782609,414.78260869565213,461.7391304347826,0,0,0,0,0,0,0,0.833016574382782,0.769805908203125,0.7895600199699402,0.7601830363273621,0.7519103288650513,0.7046014666557312,0.6393002271652222,0.6484062671661377,0.5392732620239258,0.13132713735103607,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_36.jpg,251.85185185185188,245.92592592592592,216.2962962962963,189.62962962962962,195.55555555555557,278.51851851851853,305.1851851851852,284.44444444444446,216.2962962962963,213.33333333333331,0,0,0,0,0,0,0,281.7391304347826,318.2608695652174,313.04347826086956,346.95652173913044,386.0869565217391,318.2608695652174,357.39130434782606,391.30434782608694,417.39130434782606,461.7391304347826,0,0,0,0,0,0,0,0.8532371520996094,0.7442785501480103,0.7777700424194336,0.7572520971298218,0.7487083673477173,0.7041222453117371,0.6848515272140503,0.661686897277832,0.58704674243927,0.12746571004390717,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_37.jpg,231.11111111111111,228.14814814814812,195.55555555555557,165.92592592592592,174.8148148148148,257.77777777777777,284.44444444444446,266.6666666666667,192.5925925925926,174.8148148148148,0,0,0,0,0,0,0,279.1304347826087,315.6521739130435,310.4347826086956,349.5652173913044,386.0869565217391,318.2608695652174,357.39130434782606,391.30434782608694,420.0,459.1304347826087,0,0,0,0,0,0,0,0.7572810053825378,0.7357397079467773,0.7009669542312622,0.7622383236885071,0.7989476919174194,0.7238971590995789,0.7372428178787231,0.6017531156539917,0.502231240272522,0.07802338898181915,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_38.jpg,254.8148148148148,248.88888888888889,219.25925925925927,192.5925925925926,201.4814814814815,281.48148148148147,308.14814814814815,290.3703703703704,219.25925925925927,219.25925925925927,0,0,0,0,0,0,0,279.1304347826087,315.6521739130435,313.04347826086956,349.5652173913044,388.69565217391306,315.6521739130435,352.17391304347825,393.9130434782609,417.39130434782606,464.3478260869565,0,0,0,0,0,0,0,0.7489099502563477,0.7923611998558044,0.7629043459892273,0.6978448629379272,0.7884761691093445,0.7260117530822754,0.7279510498046875,0.6646159291267395,0.5306982398033142,0.1058994010090828,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_39.jpg,278.51851851851853,275.55555555555554,245.92592592592592,216.2962962962963,225.1851851851852,308.14814814814815,331.85185185185185,314.0740740740741,245.92592592592592,245.92592592592592,0,0,0,0,0,0,0,284.3478260869565,318.2608695652174,315.6521739130435,349.5652173913044,388.69565217391306,320.8695652173913,360.0,393.9130434782609,420.0,464.3478260869565,0,0,0,0,0,0,0,0.7679705023765564,0.7539043426513672,0.7389364242553711,0.6991947889328003,0.7847585082054138,0.804336428642273,0.723580539226532,0.5974761247634888,0.5748294591903687,0.0911465510725975,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_40.jpg,290.3703703703704,284.44444444444446,254.8148148148148,225.1851851851852,231.11111111111111,314.0740740740741,337.77777777777777,322.962962962963,251.85185185185188,245.92592592592592,0,0,0,0,0,0,0,281.7391304347826,315.6521739130435,313.04347826086956,346.95652173913044,386.0869565217391,318.2608695652174,357.39130434782606,393.9130434782609,417.39130434782606,461.7391304347826,0,0,0,0,0,0,0,0.8099546432495117,0.8106130957603455,0.7737252712249756,0.7779993414878845,0.751754879951477,0.698103666305542,0.6881415247917175,0.6228500008583069,0.5974888801574707,0.10942462086677551,0,0,0,0,0,0,0,lunges_set
traindata/lunges_set/img_lunges_set_41.jpg,278.51851851851853,275.55555555555554,245.92592592592592,216.2962962962963,231.11111111111111,305.1851851851852,334.8148148148148,320.0,251.85185185185188,254.8148148148148,0,0,0,0,0,0,0,279.1304347826087,318.2608695652174,315.6521739130435,352.17391304347825,388.69565217391306,318.2608695652174,354.78260869565213,391.30434782608694,417.39130434782606,464.3478260869565,0,0,0,0,0,0,0,0.7472829818725586,0.7381852865219116,0.7310411930084229,0.6976257562637329,0.6897007822990417,0.7118226289749146,0.7121756076812744,0.6633541584014893,0.6039223670959473,0.12285511195659637,0,0,0,0,0,0,0,lunges_set
